agent,model,runtime,task,run_id,category,reasoning
mini_swe_sdk,qwen3-coder-next,node,koa-openapi-clean_architecture-postgres-sequelize,run_1,incomplete_implementation,"The server starts, but multiple required endpoints return 404 (e.g., current user, update user, feed), indicating missing routes/handlers. Additionally, several article/comment listing endpoints return 500 due to a Sequelize include misconfiguration, showing key parts of the API surface are not correctly implemented."
mini_swe_sdk,qwen3-coder-next,node,koa-openapi-clean_architecture-postgres-sequelize,run_2,logic_error,"The server starts and endpoints exist, but many article-related requests return 422 due to runtime/query logic issues (e.g., Postgres error ""invalid input syntax for type integer: \""[object Object]\""""), indicating incorrect handling of query parameters/Sequelize where clauses rather than missing routes or schema-only mismatches."
mini_swe_sdk,qwen3-coder-next,node,koa-openapi-clean_architecture-sqlite,run_0,stuck_in_loop,"The agent repeatedly fixated on the same misdiagnosis about `article.article.id` and kept adding/debugging logs without making a corrective code change, then failed to follow the required action format and ultimately terminated without resolving the failing endpoints/tests."
mini_swe_sdk,qwen3-coder-next,node,koa-openapi-clean_architecture-sqlite,run_1,logic_error,"The server starts and endpoints exist, but many RealWorld spec behaviors are incorrect (e.g., follow/unfollow returning 422 and multiple article/user operations failing assertions), indicating broken request handling/validation or state mutation rather than missing routes or startup issues."
mini_swe_sdk,qwen3-coder-next,node,koa-openapi-clean_architecture-sqlite,run_2,incomplete_implementation,"The server starts and some endpoints work (e.g., user registration and article creation), but multiple required API routes are missing and return 404 (notably Current User GET and Update User PUT), indicating the agent did not complete the full endpoint surface required by the spec."
mini_swe_sdk,qwen3-coder-next,node,koa-openapi-clean_architecture-sqlite-sequelize,run_0,server_startup_failure,"The server crashes on startup with a TypeError in src/models/User.js when accessing sequelize.DataTypes.STRING (sequelize/DataTypes is undefined), so the API never becomes reachable and all endpoint tests fail as a consequence."
mini_swe_sdk,qwen3-coder-next,node,koa-openapi-clean_architecture-sqlite-sequelize,run_1,schema_format_error,"The server starts and most routes exist, but tests show 404s for current/update user and widespread 422s on article/comment operations, consistent with responses not matching the RealWorld spec (e.g., missing required top-level wrappers like {""user"":...}/{""article"":...} and/or validation expecting different request/response shapes). The agent’s manual curl outputs also show several endpoints returning bare article objects instead of the required wrapped schema, which would trigger these failures."
mini_swe_sdk,qwen3-coder-next,node,koa-openapi-clean_architecture-sqlite-sequelize,run_2,incomplete_implementation,"The server starts, but key RealWorld endpoints are not mounted at the expected paths (e.g., POST /api/users returns 404), indicating the routing layer is miswired/missing required routes; subsequent 401s are a cascade from missing login/register and auth middleware not being reached."
mini_swe_sdk,qwen3-coder-next,node,koa-openapi-postgres,run_0,stuck_in_loop,"The agent repeatedly applied the same middleware reordering change to src/index.js without addressing the actual failing behaviors (numerous 404/422/500s and a TypeError in profiles routes), indicating it was oscillating on one hypothesis and not making progress toward fixing the API."
mini_swe_sdk,qwen3-coder-next,node,koa-openapi-postgres,run_1,logic_error,"The server starts and the /api/articles endpoints exist, but GET /api/articles returns 422 due to a PostgreSQL query bug: a dynamically-built SQL statement uses an untyped parameter ($1), triggering ""could not determine data type of parameter $1"". This is incorrect query construction/parameter handling rather than missing endpoints or schema formatting."
mini_swe_sdk,qwen3-coder-next,node,koa-openapi-postgres-sequelize,run_0,logic_error,"The server starts and most endpoints appear to exist, but the Favorite/Unfavorite Article operations consistently return 422, indicating the routes are implemented yet failing at runtime due to incorrect business logic (e.g., auth handling, slug lookup, association/favorite creation/deletion) rather than missing endpoints or response schema issues."
mini_swe_sdk,qwen3-coder-next,node,koa-openapi-postgres-sequelize,run_1,server_startup_failure,"Although the process prints ""Server running"", every request triggers a runtime crash due to `ReferenceError: Sequelize is not defined` in `index.js:262`, causing widespread 401/404/500 failures. This is a startup/runtime wiring error (missing import/undefined global) rather than endpoint logic or schema issues."
mini_swe_sdk,qwen3-coder-next,node,koa-openapi-postgres-sequelize,run_2,logic_error,"The server starts and responds to health-check, but core behaviors are broken: many endpoints return incorrect status codes (422/404) and the logs show a runtime TypeError (currentUser.removeFollowing is not a function) indicating incorrect Sequelize association/method wiring for follow/unfollow, leading to failing profile/article/comment flows despite routes existing."
mini_swe_sdk,qwen3-coder-next,node,koa-openapi-sqlite,run_0,incomplete_implementation,"The server starts (log shows it running on port 3000), but core required endpoints like POST /api/users and most article/tag routes return 404, indicating the API surface/routes were not actually implemented or registered correctly beyond a basic health-check."
mini_swe_sdk,qwen3-coder-next,node,koa-openapi-sqlite,run_1,incomplete_implementation,"The server starts (log shows it running on port 3000), but most required RealWorld endpoints return 404, indicating routes were not implemented or not mounted under the expected paths (e.g., /api). The remaining 401s are consistent with missing/incorrect auth middleware or endpoints not present, but the dominant issue is the absent API surface."
mini_swe_sdk,qwen3-coder-next,node,koa-openapi-sqlite,run_2,logic_error,"The server starts and the /api/articles/feed route exists, but it returns an error payload (and tests see 404) instead of a valid empty feed when the user follows someone with no articles. This indicates incorrect feed handler logic/response behavior rather than missing endpoints or startup issues."
mini_swe_sdk,qwen3-coder-next,node,koa-openapi-sqlite-sequelize,run_1,logic_error,"The server starts and endpoints exist, but core behaviors are incorrect: many tests expecting 401/200/201 fail, indicating broken auth/authorization handling and article operations (create/update/favorite/feed/tag filtering) rather than missing routes or startup issues. The agent also got stuck chasing a nonexistent unique constraint, suggesting the real failures are in request handling logic."
mini_swe_sdk,qwen3-coder-next,node,koa-openapi-sqlite-sequelize,run_2,logic_error,"The server starts and most endpoints work (e.g., get article, post comment), but specific behaviors are wrong: favoriting/unfavoriting returns 401 despite a seemingly valid token, and listing articles by tag triggers a Sequelize/SQLite count/aggregate error causing 500s. These indicate incorrect auth handling and query logic rather than missing routes or schema formatting."
mini_swe_sdk,qwen3-coder-next,node,koa-openapi-unconstrained,run_1,logic_error,"The server starts and most endpoints appear implemented, but the specific GET /api/articles/:slug/comments behavior fails both with and without login, indicating the comments retrieval logic (e.g., route handler, slug lookup, or response generation) is incorrect despite the endpoint existing."
mini_swe_sdk,qwen3-coder-next,node,koa-openapi-unconstrained,run_2,logic_error,"The server starts and core endpoints (health check, registration, login) work, but the specific feature under test—GET /articles favorited by username—fails consistently, indicating incorrect implementation of the favoriting/query logic (e.g., not filtering by favorited user or mishandling auth vs unauth cases) rather than missing routes or startup issues."
mini_swe_sdk,qwen3-coder-next,uv,aiohttp-openapi-clean_architecture,run_0,server_startup_failure,"The server never starts under the test harness because run.sh tries to `cd /testbed`, but that directory doesn’t exist (`cd: /testbed: No such file or directory`). As a result, all API tests fail since the backend isn’t running/reachable."
mini_swe_sdk,qwen3-coder-next,uv,aiohttp-openapi-clean_architecture,run_2,logic_error,"The server starts and the comments endpoints exist, but the GET /api/articles/{slug}/comments behavior is incorrect (fails both with and without login), indicating a bug in comment retrieval/authorization logic rather than missing routes or server startup issues."
mini_swe_sdk,qwen3-coder-next,uv,aiohttp-openapi-clean_architecture-postgres,run_0,server_startup_failure,"The backend fails to start due to a missing dependency: `ModuleNotFoundError: No module named 'bcrypt'` during import in `src/repositories/user_repository.py`. With the server not reliably running, all API tests fail (connection/0-assertion style failures), regardless of endpoint logic."
mini_swe_sdk,qwen3-coder-next,uv,aiohttp-openapi-clean_architecture-postgres,run_1,logic_error,"The server starts and routes are present, but requests consistently return 500 due to runtime logic/middleware issues—e.g., handlers expect `request['user_id']` yet authentication middleware never sets it, causing `KeyError: 'user_id'` and cascading internal errors across endpoints."
mini_swe_sdk,qwen3-coder-next,uv,aiohttp-openapi-clean_architecture-postgres,run_2,logic_error,"The server starts and routes are present, but requests fail with 500s due to incorrect asyncpg pool/connection lifecycle handling: repository methods call fetch/fetchrow on a connection that has already been released back to the pool, causing InterfaceError and cascading endpoint failures (and resulting auth-dependent endpoints returning 401)."
mini_swe_sdk,qwen3-coder-next,uv,aiohttp-openapi-clean_architecture-postgres-sqlalchemy,run_0,logic_error,"The server starts and some endpoints work (health check, register/login), but core article operations fail with runtime SQLAlchemy async misuse (e.g., greenlet_spawn/await_only errors) and later connection pool exhaustion (QueuePool TimeoutError), causing widespread 500s/422s/404s despite routes existing."
mini_swe_sdk,qwen3-coder-next,uv,aiohttp-openapi-clean_architecture-postgres-sqlalchemy,run_1,logic_error,"The server does start and routes are reachable, but core request handling fails at runtime: creating an article throws SQLAlchemy UnmappedInstanceError (model not properly mapped/registered), and comment deletion crashes parsing an 'id' of 'null'. These are implementation/behavior bugs rather than missing endpoints or startup issues."
mini_swe_sdk,qwen3-coder-next,uv,aiohttp-openapi-clean_architecture-postgres-sqlalchemy,run_2,logic_error,"The server starts and routes exist, but many requests return 500 due to runtime bugs in request handling/model construction (e.g., Comment __init__ requires an id, delete_comment tries to int('null')), plus improper session/connection lifecycle causing SQLAlchemy asyncpg warnings. These are behavioral/implementation logic issues rather than missing endpoints or schema-only mismatches."
mini_swe_sdk,qwen3-coder-next,uv,aiohttp-openapi-clean_architecture-sqlite,run_0,logic_error,"The server starts and endpoints exist, but requests fail with 500s due to incorrect SQL logic/schema usage in the articles favorites queries (e.g., referencing non-existent column f.user_id and mismatched SQL parameter bindings), causing OperationalError/ProgrammingError during GET /api/articles and favorited-articles flows."
mini_swe_sdk,qwen3-coder-next,uv,aiohttp-openapi-clean_architecture-sqlite,run_1,logic_error,"The server does start and responds to /api/health-check, but all API calls return 500 due to a runtime bug in DB handling: aiosqlite raises ""RuntimeError: threads can only be started once"" from repositories._get_db()/find_by_token, indicating the code is reusing an aiosqlite connection/context incorrectly and crashing every request."
mini_swe_sdk,qwen3-coder-next,uv,aiohttp-openapi-clean_architecture-sqlite,run_2,logic_error,"The server starts and most endpoints work, but the failing tests are specifically for “Articles by Author” returning HTTP 422, indicating the endpoint exists yet rejects valid requests due to incorrect request validation/parameter handling (e.g., mishandling the `author` query param or route parsing), which is a behavioral bug rather than missing endpoints or wrong response schema."
mini_swe_sdk,qwen3-coder-next,uv,aiohttp-openapi-clean_architecture-sqlite-sqlalchemy,run_0,logic_error,"The server does start and responds to /api/health-check, but many API calls fail with 422/401/500 due to runtime behavior issues. Server logs show a persistent aiosqlite connection misuse (""threads can only be started once"") causing 500s, and auth/validation flows appear broken (422 on register/login, 401 on protected endpoints)."
mini_swe_sdk,qwen3-coder-next,uv,aiohttp-openapi-clean_architecture-sqlite-sqlalchemy,run_1,logic_error,"The server starts and most routes exist, but key behaviors fail at runtime with 500s due to missing repository methods (e.g., ArticleRepository has no add/remove), breaking favorite/unfavorite and tag-related flows. This is an internal implementation bug rather than a startup, schema, or structural-constraint issue."
mini_swe_sdk,qwen3-coder-next,uv,aiohttp-openapi-clean_architecture-sqlite-sqlalchemy,run_2,logic_error,"The server starts and routes exist, but core behaviors fail: many endpoints return 401 (auth/token handling not working as expected) and others error due to incorrect DB/session usage and state (e.g., UNIQUE constraint on users.id inserting id=0, and tags route using an un-awaited coroutine as an async context manager). These are runtime logic/implementation bugs rather than missing endpoints or pure schema formatting issues."
mini_swe_sdk,qwen3-coder-next,uv,aiohttp-openapi-postgres,run_1,logic_error,"The server starts and endpoints exist, but authenticated handlers (feed, follow/unfollow, article filters) crash with KeyError: 'user' because the auth middleware is not reliably populating request['user'] (or handlers assume it unconditionally), leading to widespread 500s rather than missing routes or schema mismatches."
mini_swe_sdk,qwen3-coder-next,uv,aiohttp-openapi-postgres,run_2,logic_error,"The server starts and routes exist, but requests fail due to runtime bugs in handler/query logic (e.g., asyncpg DatatypeMismatchError from passing text to LIMIT, and ValueError parsing comment id 'null'), causing widespread 500s and some incorrect 404s for article/comment operations."
mini_swe_sdk,qwen3-coder-next,uv,aiohttp-openapi-postgres-sqlalchemy,run_1,logic_error,"The server starts and routes are reachable, but most requests fail with 500s caused by a SQLAlchemy/asyncpg concurrency bug (""cannot perform operation: another operation is in progress""), indicating incorrect async session/connection handling (e.g., reusing a session/connection across concurrent requests). The agent then repeatedly restarts the server without fixing the underlying DB logic, leaving auth-dependent endpoints returning 401 as a downstream effect."
mini_swe_sdk,qwen3-coder-next,uv,aiohttp-openapi-postgres-sqlalchemy,run_2,logic_error,"The server starts and routes respond, but core behavior is broken: registration throws a 500 due to a timezone-aware vs timezone-naive datetime being inserted into TIMESTAMP WITHOUT TIME ZONE (DBAPIError), and many other endpoints return 401/422 indicating incorrect auth/token handling and request validation/slug parsing rather than missing endpoints or startup failure."
mini_swe_sdk,qwen3-coder-next,uv,aiohttp-openapi-sqlite,run_0,logic_error,"The server starts and endpoints exist, but key article handlers crash at runtime: update_article tries to mutate an immutable sqlite3.Row (TypeError), and get_articles uses a cursor/connection after it has been closed (sqlite3.ProgrammingError), causing widespread 500s on article-related GET/PUT requests."
mini_swe_sdk,qwen3-coder-next,uv,aiohttp-openapi-sqlite,run_2,logic_error,"The server does start and serves at least the health-check endpoint, but core requests fail with 500s due to runtime database logic issues: the SQLite schema/tables (e.g., `users`, `tags`) are not being created/initialized, leading to `sqlite3.OperationalError: no such table` during normal endpoint execution."
mini_swe_sdk,qwen3-coder-next,uv,aiohttp-openapi-sqlite-sqlalchemy,run_1,logic_error,"The server starts and most endpoints work, but PUT /api/user triggers a 500 due to incorrect SQLAlchemy session usage: the code calls session.refresh(user) on a User instance that is not persistent in that session, causing InvalidRequestError. This is a behavioral/transaction handling bug rather than a missing endpoint or schema mismatch."
mini_swe_sdk,qwen3-coder-next,uv,aiohttp-openapi-sqlite-sqlalchemy,run_2,logic_error,"The server starts and routes are present, but requests consistently crash with 500s due to a runtime bug: the code constructs a SQLAlchemy User model with an unsupported field (`User(id=user_id, token=token)`), causing `TypeError: 'token' is an invalid keyword argument for User` and breaking authenticated flows and downstream endpoints."
mini_swe_sdk,qwen3-coder-next,uv,aiohttp-openapi-unconstrained,run_2,logic_error,"The server starts and routes are present, but requests crash at runtime with TypeError: a coroutine is being treated like a dict (e.g., get_profile/follow_user/unfollow_user use user/viewer without awaiting get_current_user). This causes widespread 500s despite the API surface existing, indicating incorrect async/auth logic rather than missing endpoints or startup failure."
mini_swe_sdk,qwen3-coder-next,uv,django-openapi-clean_architecture,run_0,logic_error,"The server starts and the follow endpoint works via POST, but DELETE /api/profiles/<username>/follow returns 405 Method Not Allowed, indicating the route/view is not configured to accept DELETE (unfollow) despite the endpoint existing. This is a behavioral/HTTP-method handling bug rather than missing server startup or response schema issues."
mini_swe_sdk,qwen3-coder-next,uv,django-openapi-clean_architecture,run_2,server_startup_failure,"The runtime never reliably starts the intended Django app due to a broken entrypoint/path: run.sh tries to cd into /testbed/src and run /repository/manage.py, both of which don’t exist, and the agent also gets stuck with port 8080 already in use (can’t restart/replace the running server). As a result, tests can’t hit the correct server instance and all API checks fail."
mini_swe_sdk,qwen3-coder-next,uv,django-openapi-clean_architecture-postgres,run_0,server_startup_failure,"The server never reliably starts in the test environment because run.sh depends on `nc` (netcat) to wait for PostgreSQL, but `nc` is not installed (`./run.sh: line 6: nc: command not found`). As a result the app doesn’t come up for Newman, causing widespread endpoint failures despite the agent’s manual runserver tests working locally."
mini_swe_sdk,qwen3-coder-next,uv,django-openapi-clean_architecture-postgres,run_1,server_startup_failure,"Django fails during URLconf import with an AttributeError: conduit.api.views is missing get_articles_feed referenced in conduit/api/urls.py, preventing the server from starting and causing all API tests to fail."
mini_swe_sdk,qwen3-coder-next,uv,django-openapi-clean_architecture-postgres,run_2,constraint_violation,"The static verifier shows the required clean-architecture layering is essentially missing (0/4 layers detected), violating the task’s structural constraints. Additionally, runtime failures (500s like missing Postgres tables: relation ""core_tag"" does not exist) indicate the implementation wasn’t properly wired/migrated, but the primary graded failure is the explicit clean_architecture constraint breach."
mini_swe_sdk,qwen3-coder-next,uv,django-openapi-clean_architecture-postgres-sqlalchemy,run_0,server_startup_failure,"The server never reaches Django startup because run.sh blocks in a PostgreSQL wait loop that calls `nc`, but `nc` is not installed (`./run.sh: line 6: nc: command not found`). As a result, the API is unreachable and all endpoint tests fail."
mini_swe_sdk,qwen3-coder-next,uv,django-openapi-clean_architecture-postgres-sqlalchemy,run_1,constraint_violation,"The server starts and some endpoints respond, but the verifier reports the required clean architecture layers are missing (0/4) and the implementation doesn’t follow the mandated models/repositories/routes/services structure; additionally, multiple methods return 405/422 indicating the API surface isn’t aligned with the expected design under those constraints."
mini_swe_sdk,qwen3-coder-next,uv,django-openapi-clean_architecture-postgres-sqlalchemy,run_2,logic_error,"The server starts and most endpoints respond, but key requests fail due to incorrect runtime wiring/behavior: GET single article 500s because ArticleService has a None favorite_repository (AttributeError), and PUT user / DELETE unfollow return 405 indicating wrong HTTP method handling in routes/views. Additionally, the clean-architecture layer requirement is unmet, but the primary test failures are caused by broken endpoint logic and routing behavior rather than startup or missing endpoints."
mini_swe_sdk,qwen3-coder-next,uv,django-openapi-clean_architecture-sqlite,run_1,server_startup_failure,"The server never starts: logs show repeated `python: can't open file '/repository/src/manage.py'` indicating the Django entry point/path is missing or mislocated, causing all API tests to fail with connection/startup errors. Additionally, the verifier flags missing clean-architecture layers, but the primary blocker is the startup failure."
mini_swe_sdk,qwen3-coder-next,uv,django-openapi-clean_architecture-sqlite,run_2,logic_error,"The server starts and many endpoints work, but several routes return incorrect HTTP methods (405 on PUT/DELETE for user update, unfavorite, unfollow) and one endpoint crashes with a NameError in article_repository.get_all (undefined user_repository), indicating broken request handling/business logic rather than missing server startup or pure schema issues."
mini_swe_sdk,qwen3-coder-next,uv,django-openapi-clean_architecture-sqlite-sqlalchemy,run_0,logic_error,"The server is running and endpoints are reachable, but core behaviors are broken: auth-protected routes return 401/403 unexpectedly and comment creation crashes with an AttributeError (calling get_by_slug on a CommentService), indicating incorrect service wiring/authorization logic rather than missing endpoints or startup failure."
mini_swe_sdk,qwen3-coder-next,uv,django-openapi-clean_architecture-sqlite-sqlalchemy,run_1,logic_error,"The server starts and routes exist (e.g., /api/tags returns 200), but most requests fail with 422/401/405, indicating incorrect request parsing/validation and auth/method handling (e.g., register/login returning 422, update user and unfollow returning 405, many endpoints treating slug as null). This points to broken endpoint logic/validation rather than missing server startup or purely schema formatting issues."
mini_swe_sdk,qwen3-coder-next,uv,django-openapi-clean_architecture-sqlite-sqlalchemy,run_2,incomplete_implementation,"The server starts and most endpoints respond, but key required methods on existing resources are not implemented: PUT/DELETE on /api/articles/{slug} return 405, indicating the update/delete handlers were never correctly wired to that route. Additionally, favorited-by-username listing returns empty/incorrect results (200 with wrong data), showing missing/unfinished behavior for the favorited filter."
mini_swe_sdk,qwen3-coder-next,uv,django-openapi-postgres,run_0,server_startup_failure,"The server starts, but Django’s APPEND_SLASH middleware is causing RuntimeError 500s on POST/PUT/DELETE requests made to non-trailing-slash URLs (e.g., /api/users, /api/profiles/.../follow). This routing/middleware misconfiguration prevents core endpoints from functioning under the test client’s URL format, leading to widespread 500/401/404 failures."
mini_swe_sdk,qwen3-coder-next,uv,django-openapi-postgres,run_1,logic_error,"The server starts and many routes exist, but core article/profile logic is broken: a 500 is thrown due to an AttributeError in follow/serializer logic (accessing obj.user on a User), and several article operations return 404 because slugs are coming through as null, indicating incorrect state/serialization rather than missing server startup or purely absent endpoints."
mini_swe_sdk,qwen3-coder-next,uv,django-openapi-postgres,run_2,logic_error,"The server starts and endpoints exist, but many requests fail due to incorrect URL/middleware behavior: Django APPEND_SLASH is enabled while the API tests call non-trailing-slash URLs (e.g., /api/profiles/:username/follow), causing RuntimeError and 500s for POST/DELETE, and 301 redirects for GET. This mismatch also leads to widespread 401/404/500 outcomes despite the agent claiming functionality."
mini_swe_sdk,qwen3-coder-next,uv,django-openapi-postgres-sqlalchemy,run_0,logic_error,"The server starts and most endpoints pass, but the Favorite Article POST test fails, indicating the endpoint exists yet performs the favorite mutation incorrectly (e.g., not persisting/returning updated favorited state or favoritesCount). The agent’s trajectory also shows repeated, unresolved state-update/commit issues, consistent with a behavioral bug rather than missing routes or schema-only formatting."
mini_swe_sdk,qwen3-coder-next,uv,django-openapi-postgres-sqlalchemy,run_1,logic_error,"The server starts and routes exist, but many requests fail due to incorrect runtime behavior: 422s on register/login indicate request parsing/validation doesn’t match the expected API contract, and multiple 500s come from database state/queries (e.g., missing table ""api_tag"" suggests migrations/schema setup isn’t correctly applied/managed). Additionally, auth-protected endpoints returning 401/405 imply broken auth/method handling rather than missing endpoints."
mini_swe_sdk,qwen3-coder-next,uv,django-openapi-postgres-sqlalchemy,run_2,server_startup_failure,"The server fails to start due to a Django settings import error: `ModuleNotFoundError: No module named 'conduit_api'`, indicating an incorrect/missing project module or misconfigured `DJANGO_SETTINGS_MODULE`/entrypoint. This prevents the API from running, leading to widespread test failures."
mini_swe_sdk,qwen3-coder-next,uv,django-openapi-sqlite,run_0,logic_error,"The server starts and routes exist, but many requests return 500 due to runtime exceptions in serializers (e.g., DRF AssertionError from redundant `source='username'` in ProfileSerializer and TypeError/ManyRelatedManager handling for article tags). Several 404s also indicate some endpoints/actions (single article by slug, update, favorite, comments) are not correctly wired, but the dominant failures are incorrect request/response handling logic causing crashes."
mini_swe_sdk,qwen3-coder-next,uv,django-openapi-sqlite,run_1,logic_error,"The server starts and many routes respond, but multiple requests crash with 500s due to incorrect domain logic/state handling—e.g., views assume every User has an associated Profile (request.user.profile) causing RelatedObjectDoesNotExist, and article creation can violate unique slug constraints. Several other endpoints return 404s, but the dominant failures are runtime logic bugs in implemented endpoints rather than startup or pure schema formatting issues."
mini_swe_sdk,qwen3-coder-next,uv,django-openapi-sqlite,run_2,logic_error,"The server starts and most endpoints exist (200/201 responses), but key article behaviors are incorrect: GET /api/articles/<slug> returns 405 Method Not Allowed (routing/view method mismatch) and several article list/create/favorite tests fail despite successful responses, indicating incorrect endpoint logic/permissions rather than missing endpoints or startup issues."
mini_swe_sdk,qwen3-coder-next,uv,django-openapi-sqlite-sqlalchemy,run_0,logic_error,"The server starts and routes exist, but core request handling crashes with 500s due to broken model/serialization logic and DB schema mismatches (e.g., ManyRelatedManager not JSON serializable; missing/extra tags_data column causing OperationalError). Several endpoints also return 405, indicating incorrect HTTP method wiring for required actions."
mini_swe_sdk,qwen3-coder-next,uv,django-openapi-sqlite-sqlalchemy,run_1,incomplete_implementation,"The server starts and some routes exist (e.g., /api/tags returns 200), but many required endpoints return 404 (feed, profiles, article detail/comments) and core ones error or are miswired (POST /api/users 500 due to missing trailing slash; POST /api/articles/ returns 405), indicating the API surface and method handlers were not fully implemented or correctly routed."
mini_swe_sdk,qwen3-coder-next,uv,django-openapi-sqlite-sqlalchemy,run_2,logic_error,"The server starts and most endpoints exist, but several fail with 500/405 due to incorrect behavior and method handling (e.g., follow endpoint raises TypeError by adding a User to a following relation expecting Profile, and unfollow/update user return 405). Additionally, tag/article/feed endpoints returning 500 indicate broken application logic rather than missing routes or startup issues."
mini_swe_sdk,qwen3-coder-next,uv,django-openapi-unconstrained,run_0,logic_error,"The server starts and most endpoints respond, but key behaviors are incorrect: tag filtering triggers a 500 due to using a JSONField `contains` lookup unsupported by the current DB backend, and the user update endpoint returns 405 (method not allowed), indicating incorrect routing/view method handling rather than missing server startup or pure schema formatting issues."
mini_swe_sdk,qwen3-coder-next,uv,django-openapi-unconstrained,run_1,logic_error,"The server starts and most endpoints exist, but article list/detail serialization crashes with an AttributeError in profiles/serializers.py: it references user.followers even though the User model exposes a different related name (suggested 'follow'). This incorrect follow-relationship logic causes 500s on multiple article GET endpoints, while other routes (tags, profiles, comments, favorites) return 200."
mini_swe_sdk,qwen3-coder-next,uv,django-openapi-unconstrained,run_2,logic_error,"The server starts and routes exist, but core request handling is wrong: registration returns 422 (validation/parsing mismatch) and authenticated endpoints consistently return 401, indicating broken auth/token handling. Additionally, POST /api/articles returns ""Method not allowed"" despite a POST view existing, suggesting incorrect URL/view dispatch (e.g., duplicate path patterns causing the wrong view to be selected) rather than missing endpoints."
mini_swe_sdk,qwen3-coder-next,uv,fastapi-openapi-clean_architecture,run_0,logic_error,"The server starts and most routes exist (many 200s), but core behaviors are wrong: authenticated user endpoints return 401 after successful login (token handling/auth middleware mismatch), and article operations produce invalid slugs/IDs (requests hit /api/articles/null leading to 422/404), indicating broken state/serialization rather than missing endpoints or startup issues."
mini_swe_sdk,qwen3-coder-next,uv,fastapi-openapi-clean_architecture,run_2,logic_error,"The server starts and most endpoints return 200, but the specific behavior for filtering articles by favorited username is incorrect: the tests for ""Articles Favorited by Username"" (with and without auth) fail despite the endpoint existing and responding. This points to broken favorite-filter logic (e.g., not returning the correct set or favorited/favoritesCount flags) rather than missing routes or schema-only issues."
mini_swe_sdk,qwen3-coder-next,uv,fastapi-openapi-clean_architecture-postgres,run_0,logic_error,"The server starts and many endpoints respond, but core behaviors are broken: auth-protected routes return 401 (likely token parsing/validation or dependency wiring issues), feed and single-article routes return 404, and article favoriting crashes with an AttributeError in ArticleService (incorrect repository attribute access), indicating faulty application logic rather than missing server startup or pure schema formatting issues."
mini_swe_sdk,qwen3-coder-next,uv,fastapi-openapi-clean_architecture-postgres,run_1,logic_error,"The server starts and all relevant endpoints return 200 per logs, but multiple tests for GET /api/user, PUT /api/user, and POST /api/articles/{slug}/favorite still fail, indicating incorrect behavior/state handling (e.g., user update/current-user fields or favorite count/favorited flag) rather than missing routes or startup issues."
mini_swe_sdk,qwen3-coder-next,uv,fastapi-openapi-clean_architecture-postgres,run_2,logic_error,"The server starts and routes exist, but many requests fail due to incorrect runtime behavior: auth flows return 401, registration/update return 422 (request validation/contract mismatch), and article listing returns 500 with a FastAPI ResponseValidationError (endpoint returns an object while the response model expects a list). These indicate broken endpoint logic/validation rather than startup failure or missing endpoints."
mini_swe_sdk,qwen3-coder-next,uv,fastapi-openapi-clean_architecture-postgres-sqlalchemy,run_0,server_startup_failure,"Requests hit runtime exceptions due to a missing dependency: `ModuleNotFoundError: No module named 'passlib'` during user registration, causing 500s and cascading auth failures (401/422) across the suite. This is an environment/startup dependency issue rather than endpoint logic or schema mismatches."
mini_swe_sdk,qwen3-coder-next,uv,fastapi-openapi-clean_architecture-postgres-sqlalchemy,run_1,logic_error,"The server starts and most endpoints return 200, but article-related flows fail because the created article slug is coming back as null (tests then call /api/articles/null...), causing 422s on single-article, update, favorite/unfavorite, and comments. This indicates incorrect slug generation/serialization or create-article response behavior rather than missing routes or startup issues."
mini_swe_sdk,qwen3-coder-next,uv,fastapi-openapi-clean_architecture-postgres-sqlalchemy,run_2,logic_error,"The server starts and serves several endpoints (200/401/404 responses), but authentication/authorization and resource handling are broken: many protected routes return 401 even after login, profile routes return 404, and article slug handling yields 'null' leading to 404/422. This indicates incorrect auth/token propagation and endpoint logic rather than startup failure."
mini_swe_sdk,qwen3-coder-next,uv,fastapi-openapi-clean_architecture-sqlite,run_0,schema_format_error,"The server starts and most routes exist (many GETs return 200), but key POST/parameterized endpoints return 422 Unprocessable Entity, indicating FastAPI/Pydantic request/response schema mismatches (e.g., expecting different JSON wrapper fields like {""user"":...}/{""article"":...} or path params not matching), and subsequent 401s are likely cascading from failed login/register due to those schema issues."
mini_swe_sdk,qwen3-coder-next,uv,fastapi-openapi-clean_architecture-sqlite,run_1,incomplete_implementation,"The server starts and many article/profile/tag routes work, but key user endpoints are missing (Current User GET and Update User PUT return 404), indicating the API surface wasn’t fully implemented. Additionally, Feed GET returns 422, suggesting the feed route exists but is not correctly wired/validated, reinforcing incomplete endpoint implementation."
mini_swe_sdk,qwen3-coder-next,uv,fastapi-openapi-clean_architecture-sqlite-sqlalchemy,run_0,logic_error,"The server starts and the endpoints exist (many 200 OKs), but article-related operations return 422 because the created article slug is coming back as null/invalid, causing subsequent requests to hit paths like /api/articles/null and fail validation. This indicates broken state/serialization logic around slug generation/returning rather than missing routes or startup issues."
